id,entity1,entity2,relation_id,note
4088,妊娠合并自身免疫性溶血性贫血,休克,1,NULL
4089,妊娠合并自身免疫性溶血性贫血,腹泻,1,NULL
4090,妊娠合并自身免疫性溶血性贫血,呼吸困难,1,NULL
4091,妊娠合并自身免疫性溶血性贫血,头昏,1,NULL
4092,妊娠合并自身免疫性溶血性贫血,免疫性溶血,1,NULL
4093,妊娠合并自身免疫性溶血性贫血,达那唑胶囊,2,NULL
4094,妊娠合并自身免疫性溶血性贫血,赖氨酸维B12颗粒,2,NULL
4095,妊娠合并自身免疫性溶血性贫血,胰蛋白酶,3,NULL
4096,妊娠合并自身免疫性溶血性贫血,类风湿因子,3,NULL
4097,妊娠合并自身免疫性溶血性贫血,心电图,3,NULL
4098,妊娠合并自身免疫性溶血性贫血,浆细胞,3,NULL
4099,妊娠合并自身免疫性溶血性贫血,醋酸可的松注射液,4,NULL
4100,妊娠合并自身免疫性溶血性贫血,达那唑胶囊,4,NULL
4101,妊娠合并自身免疫性溶血性贫血,赖氨酸维B12颗粒,4,NULL
4102,妊娠合并自身免疫性溶血性贫血,醋酸可的松片,4,NULL
4103,妊娠合并自身免疫性溶血性贫血,抗人T细胞猪免疫球蛋白,4,NULL
4104,妊娠合并自身免疫性溶血性贫血,赤砂糖,5,NULL
4105,妊娠合并自身免疫性溶血性贫血,鸡蛋,5,NULL
4106,妊娠合并自身免疫性溶血性贫血,鹌鹑蛋,5,NULL
4107,妊娠合并自身免疫性溶血性贫血,鹅,5,NULL
4108,妊娠合并自身免疫性溶血性贫血,菠菜粥,6,NULL
4109,妊娠合并自身免疫性溶血性贫血,红豆莲藕粥,6,NULL
4110,妊娠合并自身免疫性溶血性贫血,荔枝粥,6,NULL
4111,妊娠合并自身免疫性溶血性贫血,荔枝山药粥,6,NULL
4112,妊娠合并自身免疫性溶血性贫血,水萝卜丝拌白菜,6,NULL
4113,妊娠合并自身免疫性溶血性贫血,鸡蛋银耳羹,6,NULL
4114,妊娠合并自身免疫性溶血性贫血,红豆花生粥,6,NULL
4115,妊娠合并自身免疫性溶血性贫血,莲子红豆沙,6,NULL
4116,妊娠合并自身免疫性溶血性贫血,啤酒,7,NULL
4117,妊娠合并自身免疫性溶血性贫血,江米酒,7,NULL
4118,妊娠合并自身免疫性溶血性贫血,黄酒,7,NULL
4119,妊娠合并自身免疫性溶血性贫血,白酒,7,NULL
4120,妊娠合并自身免疫性溶血性贫血,休克,8,NULL
4121,妊娠合并自身免疫性溶血性贫血,妇产科,9,NULL
4122,妊娠合并自身免疫性溶血性贫血,产科,9,NULL
4123,妊娠合并自身免疫性溶血性贫血,药物治疗,10,NULL
4124,妊娠合并自身免疫性溶血性贫血,支持性治疗,10,NULL
4125,醋酸可的松注射液,武汉生物抗人T细胞猪免疫球(抗人T细胞猪免疫球蛋白),2,NULL
4126,达那唑胶囊,武汉生物抗人T细胞猪免疫球(抗人T细胞猪免疫球蛋白),2,NULL
4127,赖氨酸维B12颗粒,武汉生物抗人T细胞猪免疫球(抗人T细胞猪免疫球蛋白),2,NULL
4128,醋酸可的松片,武汉生物抗人T细胞猪免疫球(抗人T细胞猪免疫球蛋白),2,NULL
4129,抗人T细胞猪免疫球蛋白,武汉生物抗人T细胞猪免疫球(抗人T细胞猪免疫球蛋白),2,NULL
4130,新冠肺炎,发热,1,NULL
4131,新冠肺炎,干咳,1,NULL
4132,新冠肺炎,乏力,1,NULL
4133,新冠肺炎,呼吸困难,1,NULL
4134,新冠肺炎,肌肉酸痛,1,NULL
4135,新冠肺炎,咽痛,1,NULL
4136,新冠肺炎,嗅觉或味觉丧失,1,NULL
4137,新冠肺炎,腹泻,1,NULL
4138,新冠肺炎,瑞德西韦,2,NULL
4139,新冠肺炎,地塞米松,2,NULL
4140,新冠肺炎,洛匹那韦/利托那韦,2,NULL
4141,新冠肺炎,阿比多尔,2,NULL
4142,新冠肺炎,核酸检测,3,NULL
4143,新冠肺炎,抗体检测,3,NULL
4144,新冠肺炎,胸部CT,3,NULL
4145,新冠肺炎,血常规,3,NULL
4146,新冠肺炎,C反应蛋白,3,NULL
4147,新冠肺炎,血氧饱和度检测,3,NULL
4148,新冠肺炎,瑞德西韦,4,NULL
4149,新冠肺炎,地塞米松,4,NULL
4150,新冠肺炎,洛匹那韦/利托那韦,4,NULL
4151,新冠肺炎,阿比多尔,4,NULL
4152,新冠肺炎,中成药,4,NULL
4153,新冠肺炎,鸡蛋,5,NULL
4154,新冠肺炎,牛奶,5,NULL
4155,新冠肺炎,瘦肉,5,NULL
4156,新冠肺炎,新鲜蔬菜,5,NULL
4157,新冠肺炎,水果,5,NULL
4158,新冠肺炎,鸡汤,6,NULL
4159,新冠肺炎,蔬菜粥,6,NULL
4160,新冠肺炎,蒸鱼,6,NULL
4161,新冠肺炎,水果沙拉,6,NULL
4162,新冠肺炎,燕麦粥,6,NULL
4163,新冠肺炎,生冷食物,7,NULL
4164,新冠肺炎,油腻食物,7,NULL
4165,新冠肺炎,辛辣食物,7,NULL
4166,新冠肺炎,酒精,7,NULL
4167,新冠肺炎,肺炎,8,NULL
4168,新冠肺炎,急性呼吸窘迫综合征,8,NULL
4169,新冠肺炎,多器官功能衰竭,8,NULL
4170,新冠肺炎,内科,9,NULL
4171,新冠肺炎,呼吸科,9,NULL
4172,新冠肺炎,传染病科,9,NULL
4173,新冠肺炎,药物治疗,10,NULL
4174,新冠肺炎,支持性治疗,10,NULL
4175,新冠肺炎,氧疗,10,NULL
4176,新冠肺炎,机械通气,10,NULL
4177,瑞德西韦,连花清瘟胶囊(中成药),2,NULL
4178,瑞德西韦,板蓝根颗粒(中成药),2,NULL
4179,瑞德西韦,抗病毒口服液(中成药),2,NULL
4180,地塞米松,连花清瘟胶囊(中成药),2,NULL
4181,地塞米松,板蓝根颗粒(中成药),2,NULL
4182,地塞米松,抗病毒口服液(中成药),2,NULL
4183,洛匹那韦/利托那韦,连花清瘟胶囊(中成药),2,NULL
4184,洛匹那韦/利托那韦,板蓝根颗粒(中成药),2,NULL
4185,洛匹那韦/利托那韦,抗病毒口服液(中成药),2,NULL
4186,阿比多尔,连花清瘟胶囊(中成药),2,NULL
4187,阿比多尔,板蓝根颗粒(中成药),2,NULL
4188,阿比多尔,抗病毒口服液(中成药),2,NULL
4189,中成药,连花清瘟胶囊(中成药),2,NULL
4190,中成药,板蓝根颗粒(中成药),2,NULL
4191,中成药,抗病毒口服液(中成药),2,NULL
4192,大叶性肺炎,湿啰音,1,NULL
4193,大叶性肺炎,胸痛,1,NULL
4194,大叶性肺炎,发烧,1,NULL
4195,大叶性肺炎,咳铁锈色痰,1,NULL
4196,大叶性肺炎,急性面容,1,NULL
4197,大叶性肺炎,呼吸音减弱,1,NULL
4198,大叶性肺炎,乳酸左氧氟沙星片,2,NULL
4199,大叶性肺炎,阿奇霉素片,2,NULL
4200,大叶性肺炎,Optochin敏感试验,3,NULL
4201,大叶性肺炎,小白鼠毒力试验,3,NULL
4202,大叶性肺炎,痰培养,3,NULL
4203,大叶性肺炎,肺活量体重指数,3,NULL
4204,大叶性肺炎,胸部平片,3,NULL
4205,大叶性肺炎,免疫电泳,3,NULL
4206,大叶性肺炎,血常规,3,NULL
4207,大叶性肺炎,痰液细菌涂片检查,3,NULL
4208,大叶性肺炎,阿奇霉素胶囊,4,NULL
4209,大叶性肺炎,阿奇霉素分散片,4,NULL
4210,大叶性肺炎,诺氟沙星胶囊,4,NULL
4211,大叶性肺炎,阿奇霉素片,4,NULL
4212,大叶性肺炎,乳酸左氧氟沙星片,4,NULL
4213,大叶性肺炎,栗子（熟）,5,NULL
4214,大叶性肺炎,鲫鱼,5,NULL
4215,大叶性肺炎,猪肉(瘦),5,NULL
4216,大叶性肺炎,油菜,5,NULL
4217,大叶性肺炎,奶汤锅子鱼,6,NULL
4218,大叶性肺炎,酱豆腐汁烧猪肉,6,NULL
4219,大叶性肺炎,百合汤,6,NULL
4220,大叶性肺炎,山楂百合汤,6,NULL
4221,大叶性肺炎,番茄鸡蛋煎饼,6,NULL
4222,大叶性肺炎,凉拌番茄,6,NULL
4223,大叶性肺炎,番茄猪肝瘦肉汤,6,NULL
4224,大叶性肺炎,番茄牛肉,6,NULL
4225,大叶性肺炎,洋葱,7,NULL
4226,大叶性肺炎,辣椒(青、尖),7,NULL
4227,大叶性肺炎,辣椒(红、尖、干),7,NULL
4228,大叶性肺炎,韭菜,7,NULL
4229,大叶性肺炎,脓胸,8,NULL
4230,大叶性肺炎,内科,9,NULL
4231,大叶性肺炎,呼吸内科,9,NULL
4232,大叶性肺炎,青霉素等抗生素药物治疗,10,NULL
4233,大叶性肺炎,对症支持性治疗,10,NULL
4234,大叶性肺炎,并发症治疗,10,NULL
4235,阿奇霉素胶囊,宜昌长江乳酸左氧氟沙星片(乳酸左氧氟沙星片),2,NULL
4236,阿奇霉素分散片,宜昌长江乳酸左氧氟沙星片(乳酸左氧氟沙星片),2,NULL
4237,诺氟沙星胶囊,宜昌长江乳酸左氧氟沙星片(乳酸左氧氟沙星片),2,NULL
4238,阿奇霉素片,宜昌长江乳酸左氧氟沙星片(乳酸左氧氟沙星片),2,NULL
4239,乳酸左氧氟沙星片,宜昌长江乳酸左氧氟沙星片(乳酸左氧氟沙星片),2,NULL
4240,放射性肺炎,闫铁,1,NULL
4241,放射性肺炎,肺纤维化,1,NULL
4242,放射性肺炎,胸痛,1,NULL
4243,放射性肺炎,低热,1,NULL
4244,放射性肺炎,乳酸左氧氟沙星片,2,NULL
4245,放射性肺炎,阿奇霉素片,2,NULL
4246,放射性肺炎,胸部平片,3,NULL
4247,放射性肺炎,肺功能检查,3,NULL
4248,放射性肺炎,通气与血流灌注比值（V/Q）,3,NULL
4249,放射性肺炎,每分钟最大通气量（MVV）,3,NULL
4250,放射性肺炎,血常规,3,NULL
4251,放射性肺炎,阿奇霉素胶囊,4,NULL
4252,放射性肺炎,阿奇霉素分散片,4,NULL
4253,放射性肺炎,诺氟沙星胶囊,4,NULL
4254,放射性肺炎,阿奇霉素片,4,NULL
4255,放射性肺炎,乳酸左氧氟沙星片,4,NULL
4256,放射性肺炎,莲子,5,NULL
4257,放射性肺炎,豆浆,5,NULL
4258,放射性肺炎,生菜,5,NULL
4259,放射性肺炎,南瓜,5,NULL
4260,放射性肺炎,杂粮粥,6,NULL
4261,放射性肺炎,蔬菜杂烩粥,6,NULL
4262,放射性肺炎,小麦粥,6,NULL
4263,放射性肺炎,虾皮香芹燕麦粥,6,NULL
4264,放射性肺炎,荞麦粥,6,NULL
4265,放射性肺炎,花生杏仁粥,6,NULL
4266,放射性肺炎,豆薯小米粥,6,NULL
4267,放射性肺炎,萝卜豆腐汤,6,NULL
4268,放射性肺炎,白酒,7,NULL
4269,放射性肺炎,洋葱,7,NULL
4270,放射性肺炎,辣椒(红、尖、干),7,NULL
4271,放射性肺炎,大蒜,7,NULL
4272,放射性肺炎,肺气肿,8,NULL
4273,放射性肺炎,内科,9,NULL
4274,放射性肺炎,呼吸内科,9,NULL
4275,放射性肺炎,药物对症治疗为主，早期可能需要激素治疗,10,NULL
4276,阿奇霉素胶囊,宜昌长江乳酸左氧氟沙星片(乳酸左氧氟沙星片),2,NULL
4277,阿奇霉素分散片,宜昌长江乳酸左氧氟沙星片(乳酸左氧氟沙星片),2,NULL
4278,诺氟沙星胶囊,宜昌长江乳酸左氧氟沙星片(乳酸左氧氟沙星片),2,NULL
4279,阿奇霉素片,宜昌长江乳酸左氧氟沙星片(乳酸左氧氟沙星片),2,NULL
4280,乳酸左氧氟沙星片,宜昌长江乳酸左氧氟沙星片(乳酸左氧氟沙星片),2,NULL
4281,过敏性肺炎,无力,1,NULL
4282,过敏性肺炎,呼吸困难,1,NULL
4283,过敏性肺炎,变应性咳嗽,1,NULL
4284,过敏性肺炎,食欲减退,1,NULL
4285,过敏性肺炎,气短,1,NULL
4286,过敏性肺炎,乏力,1,NULL
4287,过敏性肺炎,喘息,1,NULL
4288,过敏性肺炎,发绀,1,NULL
4289,过敏性肺炎,咳嗽伴哮鸣音,1,NULL
4290,过敏性肺炎,乳酸左氧氟沙星片,2,NULL
4291,过敏性肺炎,阿奇霉素片,2,NULL
4292,过敏性肺炎,肺功能检查,3,NULL
4293,过敏性肺炎,胸部平片,3,NULL
4294,过敏性肺炎,血氧饱和度,3,NULL
4295,过敏性肺炎,激发试验,3,NULL
4296,过敏性肺炎,痰液中分泌型IgE,3,NULL
4297,过敏性肺炎,氧分压,3,NULL
4298,过敏性肺炎,阿奇霉素胶囊,4,NULL
4299,过敏性肺炎,阿奇霉素分散片,4,NULL
4300,过敏性肺炎,诺氟沙星胶囊,4,NULL
4301,过敏性肺炎,阿奇霉素片,4,NULL
4302,过敏性肺炎,乳酸左氧氟沙星片,4,NULL
4303,过敏性肺炎,芝麻,5,NULL
4304,过敏性肺炎,南瓜子仁,5,NULL
4305,过敏性肺炎,栗子（熟）,5,NULL
4306,过敏性肺炎,葵花子仁,5,NULL
4307,过敏性肺炎,南瓜牛肉汤,6,NULL
4308,过敏性肺炎,五丝白菜卷,6,NULL
4309,过敏性肺炎,小白菜馅包子,6,NULL
4310,过敏性肺炎,白菜包子,6,NULL
4311,过敏性肺炎,大白菜饺,6,NULL
4312,过敏性肺炎,酱白菜,6,NULL
4313,过敏性肺炎,培根白菜粥,6,NULL
4314,过敏性肺炎,白菜虾仁面汤,6,NULL
4315,过敏性肺炎,白扁豆,7,NULL
4316,过敏性肺炎,蟹黄,7,NULL
4317,过敏性肺炎,猪油（板油）,7,NULL
4318,过敏性肺炎,猪小排（猪肋排）,7,NULL
4319,过敏性肺炎,蜂窝肺综合征,8,NULL
4320,过敏性肺炎,内科,9,NULL
4321,过敏性肺炎,呼吸内科,9,NULL
4322,过敏性肺炎,药物治疗,10,NULL
4323,过敏性肺炎,支持性治疗,10,NULL
4324,阿奇霉素胶囊,宜昌长江乳酸左氧氟沙星片(乳酸左氧氟沙星片),2,NULL
4325,阿奇霉素分散片,宜昌长江乳酸左氧氟沙星片(乳酸左氧氟沙星片),2,NULL
4326,诺氟沙星胶囊,宜昌长江乳酸左氧氟沙星片(乳酸左氧氟沙星片),2,NULL
4327,阿奇霉素片,宜昌长江乳酸左氧氟沙星片(乳酸左氧氟沙星片),2,NULL
4328,乳酸左氧氟沙星片,宜昌长江乳酸左氧氟沙星片(乳酸左氧氟沙星片),2,NULL
4329,小儿肺炎,嗜睡,1,NULL
4330,小儿肺炎,面色苍白,1,NULL
4331,小儿肺炎,咳嗽痰多,1,NULL
4332,小儿肺炎,食欲不振,1,NULL
4333,小儿肺炎,痰鸣音,1,NULL
4334,小儿肺炎,烦躁不安,1,NULL
4335,小儿肺炎,发绀,1,NULL
4336,小儿肺炎,鼻翼扇动,1,NULL
4337,小儿肺炎,闫鹏辉,1,NULL
4338,小儿肺炎,羧甲司坦片,2,NULL
4339,小儿肺炎,小儿肺热平胶囊,2,NULL
4340,小儿肺炎,血常规,3,NULL
4341,小儿肺炎,胸部平片,3,NULL
4342,小儿肺炎,胸部CT检查,3,NULL
4343,小儿肺炎,痰液细菌涂片检查,3,NULL
4344,小儿肺炎,痰液的一般性状检查,3,NULL
4345,小儿肺炎,淋巴细胞数,3,NULL
4346,小儿肺炎,波顿格征,3,NULL
4347,小儿肺炎,内科检查,3,NULL
4348,小儿肺炎,痰液病原体检查,3,NULL
4349,小儿肺炎,肺和胸膜触诊,3,NULL
4350,小儿肺炎,羧甲司坦片,4,NULL
4351,小儿肺炎,阿奇霉素片,4,NULL
4352,小儿肺炎,小儿肺热平胶囊,4,NULL
4353,小儿肺炎,复方桔梗止咳片,4,NULL
4354,小儿肺炎,鹿肉,5,NULL
4355,小儿肺炎,鸡蛋清,5,NULL
4356,小儿肺炎,鸭肉,5,NULL
4357,小儿肺炎,腰果,5,NULL
4358,小儿肺炎,香菇薏米饭,6,NULL
4359,小儿肺炎,百合薏米绿豆粥,6,NULL
4360,小儿肺炎,百合粥,6,NULL
4361,小儿肺炎,百合汤,6,NULL
4362,小儿肺炎,党参百合粥,6,NULL
4363,小儿肺炎,白果莲子粥,6,NULL
4364,小儿肺炎,煨莲子汤,6,NULL
4365,小儿肺炎,莲子粥,6,NULL
4366,小儿肺炎,白扁豆,7,NULL
4367,小儿肺炎,猪油（板油）,7,NULL
4368,小儿肺炎,猪油（板油）,7,NULL
4369,小儿肺炎,猪小排（猪肋排）,7,NULL
4370,小儿肺炎,昏迷,8,NULL
4371,小儿肺炎,呼吸衰竭,8,NULL
4372,小儿肺炎,小儿肺不张,8,NULL
4373,小儿肺炎,肺气肿,8,NULL
4374,小儿肺炎,小儿支气管扩张,8,NULL
4375,小儿肺炎,儿科,9,NULL
4376,小儿肺炎,小儿内科,9,NULL
4377,小儿肺炎,药物治疗,10,NULL
4378,羧甲司坦片,正和复方桔梗止咳片(复方桔梗止咳片),2,NULL
4379,羧甲司坦片,闽海药业复方桔梗止咳片(复方桔梗止咳片),2,NULL
4380,阿奇霉素片,正和复方桔梗止咳片(复方桔梗止咳片),2,NULL
4381,阿奇霉素片,闽海药业复方桔梗止咳片(复方桔梗止咳片),2,NULL
4382,小儿肺热平胶囊,正和复方桔梗止咳片(复方桔梗止咳片),2,NULL
4383,小儿肺热平胶囊,闽海药业复方桔梗止咳片(复方桔梗止咳片),2,NULL
4384,复方桔梗止咳片,正和复方桔梗止咳片(复方桔梗止咳片),2,NULL
4385,复方桔梗止咳片,闽海药业复方桔梗止咳片(复方桔梗止咳片),2,NULL
4386,休克型肺炎,昏迷,1,NULL
4387,休克型肺炎,休克,1,NULL
4388,休克型肺炎,嗜睡,1,NULL
4389,休克型肺炎,面色苍白,1,NULL
4390,休克型肺炎,无尿,1,NULL
4391,休克型肺炎,腹痛伴休克,1,NULL
4392,休克型肺炎,发绀,1,NULL
4393,休克型肺炎,心脏压塞征象,1,NULL
4394,休克型肺炎,脉搏细速,1,NULL
4395,休克型肺炎,清热消炎宁片,2,NULL
4396,休克型肺炎,头孢泊肟酯胶囊,2,NULL
4397,休克型肺炎,尿常规,3,NULL
4398,休克型肺炎,胸部平片,3,NULL
4399,休克型肺炎,实际碳酸氢盐（AB）,3,NULL
4400,休克型肺炎,血常规,3,NULL
4401,休克型肺炎,肾功能检查,3,NULL
4402,休克型肺炎,痰液的一般性状检查,3,NULL
4403,休克型肺炎,肺部检查,3,NULL
4404,休克型肺炎,注射用盐酸头孢替安,4,NULL
4405,休克型肺炎,注射用磺苄西林钠,4,NULL
4406,休克型肺炎,清热消炎宁片,4,NULL
4407,休克型肺炎,托西酸舒他西林胶囊,4,NULL
4408,休克型肺炎,头孢泊肟酯胶囊,4,NULL
4409,休克型肺炎,头孢氨苄甲氧苄啶片,4,NULL
4410,休克型肺炎,注射用头孢唑肟钠,4,NULL
4411,休克型肺炎,脑水肿,8,NULL
4412,休克型肺炎,内科,9,NULL
4413,休克型肺炎,呼吸内科,9,NULL
4414,休克型肺炎,抗菌治疗、抗休克治疗、纠正酸中毒，糖皮质激素应用以及防治并发症的发生,10,NULL
4415,注射用盐酸头孢替安,益保世灵(注射用头孢唑肟钠),2,NULL
4416,注射用盐酸头孢替安,振东泰盛注射用头孢唑肟钠(注射用头孢唑肟钠),2,NULL
4417,注射用盐酸头孢替安,新丰注射用头孢唑肟钠(注射用头孢唑肟钠),2,NULL
4418,注射用盐酸头孢替安,管城制药注射用头孢唑肟钠(注射用头孢唑肟钠),2,NULL
4419,注射用盐酸头孢替安,国药威奇达注射用头孢唑肟钠(注射用头孢唑肟钠),2,NULL
4420,注射用盐酸头孢替安,庆余堂注射用头孢唑肟钠(注射用头孢唑肟钠),2,NULL
4421,注射用盐酸头孢替安,海口市制药注射用头孢唑肟钠(注射用头孢唑肟钠),2,NULL
4422,注射用盐酸头孢替安,天星制药注射用头孢唑肟钠(注射用头孢唑肟钠),2,NULL
4423,注射用磺苄西林钠,益保世灵(注射用头孢唑肟钠),2,NULL
4424,注射用磺苄西林钠,振东泰盛注射用头孢唑肟钠(注射用头孢唑肟钠),2,NULL
4425,注射用磺苄西林钠,新丰注射用头孢唑肟钠(注射用头孢唑肟钠),2,NULL
4426,注射用磺苄西林钠,管城制药注射用头孢唑肟钠(注射用头孢唑肟钠),2,NULL
4427,注射用磺苄西林钠,国药威奇达注射用头孢唑肟钠(注射用头孢唑肟钠),2,NULL
4428,注射用磺苄西林钠,庆余堂注射用头孢唑肟钠(注射用头孢唑肟钠),2,NULL
4429,注射用磺苄西林钠,海口市制药注射用头孢唑肟钠(注射用头孢唑肟钠),2,NULL
4430,注射用磺苄西林钠,天星制药注射用头孢唑肟钠(注射用头孢唑肟钠),2,NULL
4431,清热消炎宁片,益保世灵(注射用头孢唑肟钠),2,NULL
4432,清热消炎宁片,振东泰盛注射用头孢唑肟钠(注射用头孢唑肟钠),2,NULL
4433,清热消炎宁片,新丰注射用头孢唑肟钠(注射用头孢唑肟钠),2,NULL
4434,清热消炎宁片,管城制药注射用头孢唑肟钠(注射用头孢唑肟钠),2,NULL
4435,清热消炎宁片,国药威奇达注射用头孢唑肟钠(注射用头孢唑肟钠),2,NULL
4436,清热消炎宁片,庆余堂注射用头孢唑肟钠(注射用头孢唑肟钠),2,NULL
4437,清热消炎宁片,海口市制药注射用头孢唑肟钠(注射用头孢唑肟钠),2,NULL
4438,清热消炎宁片,天星制药注射用头孢唑肟钠(注射用头孢唑肟钠),2,NULL
4439,托西酸舒他西林胶囊,益保世灵(注射用头孢唑肟钠),2,NULL
4440,托西酸舒他西林胶囊,振东泰盛注射用头孢唑肟钠(注射用头孢唑肟钠),2,NULL
4441,托西酸舒他西林胶囊,新丰注射用头孢唑肟钠(注射用头孢唑肟钠),2,NULL
4442,托西酸舒他西林胶囊,管城制药注射用头孢唑肟钠(注射用头孢唑肟钠),2,NULL
4443,托西酸舒他西林胶囊,国药威奇达注射用头孢唑肟钠(注射用头孢唑肟钠),2,NULL
4444,托西酸舒他西林胶囊,庆余堂注射用头孢唑肟钠(注射用头孢唑肟钠),2,NULL
4445,托西酸舒他西林胶囊,海口市制药注射用头孢唑肟钠(注射用头孢唑肟钠),2,NULL
4446,托西酸舒他西林胶囊,天星制药注射用头孢唑肟钠(注射用头孢唑肟钠),2,NULL
4447,头孢泊肟酯胶囊,益保世灵(注射用头孢唑肟钠),2,NULL
4448,头孢泊肟酯胶囊,振东泰盛注射用头孢唑肟钠(注射用头孢唑肟钠),2,NULL
4449,头孢泊肟酯胶囊,新丰注射用头孢唑肟钠(注射用头孢唑肟钠),2,NULL
4450,头孢泊肟酯胶囊,管城制药注射用头孢唑肟钠(注射用头孢唑肟钠),2,NULL
4451,头孢泊肟酯胶囊,国药威奇达注射用头孢唑肟钠(注射用头孢唑肟钠),2,NULL
4452,头孢泊肟酯胶囊,庆余堂注射用头孢唑肟钠(注射用头孢唑肟钠),2,NULL
4453,头孢泊肟酯胶囊,海口市制药注射用头孢唑肟钠(注射用头孢唑肟钠),2,NULL
4454,头孢泊肟酯胶囊,天星制药注射用头孢唑肟钠(注射用头孢唑肟钠),2,NULL
4455,头孢氨苄甲氧苄啶片,益保世灵(注射用头孢唑肟钠),2,NULL
4456,头孢氨苄甲氧苄啶片,振东泰盛注射用头孢唑肟钠(注射用头孢唑肟钠),2,NULL
4457,头孢氨苄甲氧苄啶片,新丰注射用头孢唑肟钠(注射用头孢唑肟钠),2,NULL
4458,头孢氨苄甲氧苄啶片,管城制药注射用头孢唑肟钠(注射用头孢唑肟钠),2,NULL
4459,头孢氨苄甲氧苄啶片,国药威奇达注射用头孢唑肟钠(注射用头孢唑肟钠),2,NULL
4460,头孢氨苄甲氧苄啶片,庆余堂注射用头孢唑肟钠(注射用头孢唑肟钠),2,NULL
4461,头孢氨苄甲氧苄啶片,海口市制药注射用头孢唑肟钠(注射用头孢唑肟钠),2,NULL
4462,头孢氨苄甲氧苄啶片,天星制药注射用头孢唑肟钠(注射用头孢唑肟钠),2,NULL
4463,注射用头孢唑肟钠,益保世灵(注射用头孢唑肟钠),2,NULL
4464,注射用头孢唑肟钠,振东泰盛注射用头孢唑肟钠(注射用头孢唑肟钠),2,NULL
4465,注射用头孢唑肟钠,新丰注射用头孢唑肟钠(注射用头孢唑肟钠),2,NULL
4466,注射用头孢唑肟钠,管城制药注射用头孢唑肟钠(注射用头孢唑肟钠),2,NULL
4467,注射用头孢唑肟钠,国药威奇达注射用头孢唑肟钠(注射用头孢唑肟钠),2,NULL
4468,注射用头孢唑肟钠,庆余堂注射用头孢唑肟钠(注射用头孢唑肟钠),2,NULL
4469,注射用头孢唑肟钠,海口市制药注射用头孢唑肟钠(注射用头孢唑肟钠),2,NULL
4470,注射用头孢唑肟钠,天星制药注射用头孢唑肟钠(注射用头孢唑肟钠),2,NULL
4471,腺病毒肺炎,鼻翼扇动,1,NULL
4472,腺病毒肺炎,面色苍白,1,NULL
4473,腺病毒肺炎,猩红热样皮疹,1,NULL
4474,腺病毒肺炎,呼吸困难,1,NULL
4475,腺病毒肺炎,腹泻,1,NULL
4476,腺病毒肺炎,三凹征,1,NULL
4477,腺病毒肺炎,发绀,1,NULL
4478,腺病毒肺炎,弛张热,1,NULL
4479,腺病毒肺炎,惊厥,1,NULL
4480,腺病毒肺炎,乳酸左氧氟沙星片,2,NULL
4481,腺病毒肺炎,阿奇霉素片,2,NULL
4482,腺病毒肺炎,胸部平片,3,NULL
4483,腺病毒肺炎,白细胞数,3,NULL
4484,腺病毒肺炎,肺部检查,3,NULL
4485,腺病毒肺炎,血常规,3,NULL
4486,腺病毒肺炎,冷凝集试验,3,NULL
4487,腺病毒肺炎,痰液的一般性状检查,3,NULL
4488,腺病毒肺炎,脉搏,3,NULL
4489,腺病毒肺炎,心电图,3,NULL
4490,腺病毒肺炎,阿奇霉素胶囊,4,NULL
4491,腺病毒肺炎,阿奇霉素分散片,4,NULL
4492,腺病毒肺炎,诺氟沙星胶囊,4,NULL
4493,腺病毒肺炎,阿奇霉素片,4,NULL
4494,腺病毒肺炎,乳酸左氧氟沙星片,4,NULL
4495,腺病毒肺炎,心肌炎,8,NULL
4496,腺病毒肺炎,内科,9,NULL
4497,腺病毒肺炎,呼吸内科,9,NULL
4498,腺病毒肺炎,药物治疗,10,NULL
4499,腺病毒肺炎,支持性治疗,10,NULL
4500,阿奇霉素胶囊,宜昌长江乳酸左氧氟沙星片(乳酸左氧氟沙星片),2,NULL
4501,阿奇霉素分散片,宜昌长江乳酸左氧氟沙星片(乳酸左氧氟沙星片),2,NULL
4502,诺氟沙星胶囊,宜昌长江乳酸左氧氟沙星片(乳酸左氧氟沙星片),2,NULL
4503,阿奇霉素片,宜昌长江乳酸左氧氟沙星片(乳酸左氧氟沙星片),2,NULL
4504,乳酸左氧氟沙星片,宜昌长江乳酸左氧氟沙星片(乳酸左氧氟沙星片),2,NULL
4505,脱屑性间质肺炎,紫绀,1,NULL
4506,脱屑性间质肺炎,呼吸困难,1,NULL
4507,脱屑性间质肺炎,杵状指（趾）,1,NULL
4508,脱屑性间质肺炎,肺纤维化,1,NULL
4509,脱屑性间质肺炎,气短,1,NULL
4510,脱屑性间质肺炎,醋酸泼尼松片,2,NULL
4511,脱屑性间质肺炎,清热消炎宁片,2,NULL
4512,脱屑性间质肺炎,肺泡气-动脉血氧分压差,3,NULL
4513,脱屑性间质肺炎,胸部平片,3,NULL
4514,脱屑性间质肺炎,胸部CT检查,3,NULL
4515,脱屑性间质肺炎,肺活检,3,NULL
4516,脱屑性间质肺炎,浆细胞,3,NULL
4517,脱屑性间质肺炎,血常规,3,NULL
4518,脱屑性间质肺炎,肺功能检查,3,NULL
4519,脱屑性间质肺炎,支气管镜检查,3,NULL
4520,脱屑性间质肺炎,注射用盐酸头孢替安,4,NULL
4521,脱屑性间质肺炎,醋酸泼尼松片,4,NULL
