id,name,kind,state
1984,欧化药业对乙酰氨基酚片(对乙酰氨基酚片),13,0
1985,鲜百合冬菇西兰花汤,7,0
1986,多形红斑,9,0
1987,香拌菜花,7,0
1988,迟发性皮肤变态反应,3,0
1989,甘蔗萝卜汤,7,0
1990,绝经,4,0
1991,瑞德西韦,12,0
1992,二羟丙茶碱片,5,0
1993,对症及支持治疗,11,0
1994,复方皂矾丸,5,0
1995,大连天宇罗红霉素干混悬剂(罗红霉素干混悬剂),13,0
1996,花生（炒）,8,0
1997,汕头金石羧甲司坦片(羧甲司坦片),13,0
1998,产碱杆菌肺炎,1,0
1999,草莓菠菜汁,7,0
2000,常州制药罗红霉素胶囊(罗红霉素胶囊),13,0
2001,上海信谊利巴韦林片(利巴韦林片),13,0
2002,乳酸左氧氟沙星片,5,0
2003,冬瓜鲤鱼汤,7,0
2004,上海杏灵科技银杏叶片(银杏叶片),13,0
2005,炒绿豆芽,7,0
2006,清炒绿豆芽,7,0
2007,红细胞渗透脆性试验（ROFT）,3,0
2008,扭转痉挛,4,0
2009,咳嗽痰多,4,0
2010,枸橼酸喷托维林片,5,0
2011,氢氯噻嗪片,5,0
2012,甲状腺炎,9,0
2013,酶联免疫吸附试验,3,0
2014,羚锐卫生关节止痛膏(关节止痛膏),13,0
2015,注射用甲泼尼龙琥珀酸钠,2,0
2016,乏力,4,0
2017,三维康(氟康唑胶囊),13,0
2018,阿昔洛韦缓释片,2,0
2019,脓胸,9,0
2020,甘露聚糖肽口服溶液,5,0
2021,中耳炎,9,0
2022,小儿珍贝散,2,0
2023,平洁甲硝唑乳膏(甲硝唑乳膏),13,0
2024,江西汇仁利巴韦林片(利巴韦林片),13,0
2025,红霉素肠溶片,2,0
2026,阿莫西林胶囊(阿莫西林胶囊),13,0
2027,万泽制药醋酸泼尼松片(醋酸泼尼松片),13,0
2028,上海衡山阿昔洛韦胶囊(阿昔洛韦胶囊),13,0
2029,免疫病理检查,3,0
2030,结膜炎,9,0
2031,奶油白菜,7,0
2032,尿失禁,9,0
2033,凉拌香椿,7,0
2034,万托林(硫酸沙丁胺醇气雾剂),13,0
2035,华润紫竹药业醋酸可的松片(醋酸可的松片),13,0
2036,重庆中药二厂八珍益母丸(八珍益母丸),13,0
2037,血清免疫蛋白电泳,3,0
2038,瑞德西韦,2,0
2039,柏海醋酸泼尼松片(醋酸泼尼松片),13,0
2040,莲藕炒肉片,7,0
2041,孩尔欣头孢克洛颗粒(头孢克洛颗粒),13,0
2042,昏迷,9,0
2043,克拉霉素胶囊,12,0
2044,百日咳,9,0
2045,北京曙光药业对乙酰氨基酚片(对乙酰氨基酚片),13,0
2046,方盛制药赖氨酸维B12颗粒(赖氨酸维B12颗粒),13,0
2047,对症支持性治疗,11,0
2048,吉林银诺克九味健肾胶囊(九味健肾胶囊),13,0
2049,牛奶玉米汤,7,0
2050,抗体检测,3,0
2051,神经系统核医学检查,3,0
2052,小儿肺热咳喘口服液,5,0
2053,卡氏肺囊虫肺炎,1,0
2054,复方罗汉果止咳颗粒,5,0
2055,泰华堂补肾益气胶囊(补肾益气胶囊),13,0
2056,抗人T细胞猪免疫球蛋白,5,0
2057,结痂,4,0
2058,黑龙江百泰盐酸吗啉胍片(盐酸吗啉胍片),13,0
2059,麝香壮骨膏,12,0
2060,消糜栓,5,0
2061,安胎益母丸,5,0
2062,氨肽素片,5,0
2063,呼气流速,3,0
2064,支气管扩张,9,0
2065,明水药业盐酸环丙沙星片(盐酸环丙沙星片),13,0
2066,鲢鱼肉丸汤,7,0
2067,循环衰竭,4,0
2068,酱泥鳅,7,0
2069,猪油（板油）,8,0
2070,心悸,4,0
2071,发绀,4,0
2072,纽兰药业小青龙合剂(小青龙合剂),13,0
2073,广东宏远甘露聚糖肽片(甘露聚糖肽片),13,0
2074,福建南少林盐酸金刚烷胺糖浆(盐酸金刚烷胺糖浆),13,0
2075,马兰头菜粥,7,0
2076,呼气时两颊鼓起和缩唇,4,0
2077,妇科,10,0
2078,肝脏肿大,4,0
2079,上海玉瑞琥乙红霉素片(琥乙红霉素片),13,0
2080,热毒宁注射液,5,0
2081,菜花,6,0
2082,酸中毒,9,0
2083,克拉霉素胶囊,2,0
2084,风湿免疫科,10,0
2085,下腹痛,4,0
2086,左羟丙哌嗪分散片,5,0
2087,云南龙发小儿牛黄清肺片(小儿牛黄清肺片),13,0
2088,国瑞阿莫西林胶囊(阿莫西林胶囊),13,0
2089,猪肝白菜汤,7,0
2090,石药欧意诺氟沙星胶囊(诺氟沙星胶囊),13,0
2091,腰酸,4,0
2092,肩部牵涉痛,4,0
2093,新鲜蔬菜,6,0
2094,石药欧意对乙酰氨基酚片(对乙酰氨基酚片),13,0
2095,四环素片,5,0
2096,肝素钠维E乳膏,5,0
2097,气喘,4,0
2098,昆明积大制药阿莫西林胶囊(阿莫西林胶囊),13,0
2099,一品红回心康片(回心康片),13,0
2100,关节止痛膏,5,0
2101,麝香壮骨膏,2,0
2102,抗菌治疗、抗休克治疗、纠正酸中毒，糖皮质激素应用以及防治并发症的发生,11,0
2103,胡萝卜番茄汤,7,0
2104,胚宝胶囊,5,0
2105,痰液量,3,0
2106,粉丝拌油菜,7,0
2107,胸腔积液,9,0
2108,山楂百合汤,7,0
2109,肺不张,9,0
2110,菌血症,9,0
2111,荠菜,6,0
2112,醋酸泼尼松片,5,0
2113,三鲜冬瓜汤,7,0
2114,黄酒,8,0
2115,海南回元堂固本回元口服液(固本回元口服液),13,0
2116,上海通用肝素钠维E乳膏(肝素钠维E乳膏),13,0
2117,成人呼吸窘迫综合征,9,0
2118,乌龟,6,0
2119,意识障碍,9,0
2120,鼻塞,4,0
2121,玉米粉燕麦粥,7,0
2122,卤汁豆腐,7,0
2123,腹胀,4,0
2124,呼吸衰竭,4,0
2125,乳酸左氧氟沙星分散片,5,0
2126,鹅,6,0
2127,糯米莲藕,7,0
2128,肺炎,9,0
2129,菠菜豆腐汤,7,0
2130,蜂王牌再造生血片(再造生血片),13,0
2131,胸部CT,3,0
2132,气胸,9,0
2133,广西半宙大康川贝清肺糖浆(川贝清肺糖浆),13,0
2134,鲁抗阿莫西林胶囊(阿莫西林胶囊),13,0
2135,缩窄性心包炎,9,0
2136,龙发制药小儿牛黄清肺片(小儿牛黄清肺片),13,0
2137,番茄猪肝瘦肉汤,7,0
2138,扁桃体发炎,4,0
2139,仙琚制药达那唑胶囊(达那唑胶囊),13,0
2140,小儿感冒宁合剂,5,0
2141,东北制药硬脂酸红霉素片(硬脂酸红霉素片),13,0
2142,虾皮,8,0
2143,小儿吉兰-巴雷综合征,1,0
2144,中华安胎丸(安胎丸),13,0
2145,咳痰,4,0
2146,浦虹(罗红霉素干混悬剂),13,0
2147,安素美(盐酸头孢他美酯干混悬剂),13,0
2148,广东华南利巴韦林含片(利巴韦林含片),13,0
2149,血小板减少,4,0
2150,窒息,4,0
2151,猪小排（猪肋排）,8,0
2152,管城制药注射用头孢唑肟钠(注射用头孢唑肟钠),13,0
2153,成都利尔甘露聚糖肽片(甘露聚糖肽片),13,0
2154,栗子（鲜）,6,0
2155,康良头孢拉定胶囊(头孢拉定胶囊),13,0
2156,百合汤,7,0
2157,力康药业麝香壮骨膏(麝香壮骨膏),13,0
2158,海南海力塞克硝唑胶囊(塞克硝唑胶囊),13,0
2159,肾图检查,3,0
2160,使尔通(螺内酯片),13,0
2161,洛索洛芬钠胶囊,5,0
2162,白云山汤阴东泰羧甲司坦片(羧甲司坦片),13,0
2163,青豆,6,0
2164,小儿急性气管支气管炎,1,0
2165,头昏,4,0
2166,葡萄糖-6-磷酸脱氢酶,3,0
2167,痰鸣音,4,0
2168,松鹿养阴清肺口服液(养阴清肺口服液),13,0
2169,芥末拌白菜,7,0
2170,肺脓肿,9,0
2171,盐酸多西环素胶囊,5,0
2172,太平阿昔洛韦乳膏(阿昔洛韦乳膏),13,0
2173,大叶性肺炎,1,0
2174,李时珍医药小儿咳喘灵颗粒(小儿咳喘灵颗粒),13,0
2175,弘森苯妥英钠片(苯妥英钠片),13,0
2176,社会获得性肺炎,1,0
2177,江西盛翔小儿感冒宁合剂(小儿感冒宁合剂),13,0
2178,甲钴胺胶囊,2,0
2179,辣椒(红、尖、干),8,0
2180,强阳保肾丸,5,0
2181,胡萝卜香菜粥,7,0
2182,方盛赖氨酸维B12颗粒(赖氨酸维B12颗粒),13,0
2183,香菇西兰花,7,0
2184,椒盐白菜,7,0
2185,东药阿昔洛韦凝胶(阿昔洛韦凝胶),13,0
2186,美优制药阿莫西林胶囊(阿莫西林胶囊),13,0
2187,八珍益母丸,5,0
2188,上海皇象铁力蓝天盐酸吗啉胍(盐酸吗啉胍片),13,0
2189,百合汁,7,0
2190,小儿感冒,1,0
2191,支原体尿路感染,1,0
2192,广东三才诺氟沙星胶囊(诺氟沙星胶囊),13,0
2193,鸡肉蛋花木耳汤,7,0
2194,华南药业利巴韦林含片(利巴韦林含片),13,0
2195,尿常规,3,0
2196,鼻疽假单胞菌肺炎,1,0
2197,白喉,9,0
2198,布地奈德气雾剂,5,0
2199,广西芳菲罗汉果止咳糖浆(罗汉果止咳糖浆),13,0
2200,流感病毒肺炎,1,0
2201,头孢氨苄甲氧苄啶片,12,0
2202,鸡蛋芹菜炒饭,7,0
2203,雄巴拉曲神水珊瑚七十味丸(珊瑚七十味丸),13,0
2204,江西鸿烁制药琥乙红霉素片(琥乙红霉素片),13,0
2205,声音嘶哑,4,0
2206,福州海王金象中药盐酸金刚烷(盐酸金刚烷胺糖浆),13,0
2207,百合荸荠雪梨羹,7,0
2208,黑龙江成功药业复方莪术油栓(复方莪术油栓),13,0
2209,肺间质纤维化,4,0
2210,冬春季的慢性咳...,4,0
2211,男性不育,4,0
2212,飞鸽小儿咳喘灵颗粒(小儿咳喘灵颗粒),13,0
2213,苦参栓,2,0
2214,广西梧州三箭三蛇胆川贝糖浆(三蛇胆川贝糖浆),13,0
2215,地诺前列酮栓,5,0
2216,四肢震颤,4,0
2217,阿莫西林胶囊,5,0
2218,栗子（熟）,6,0
2219,麻酱白菜心,7,0
2220,皇象铁力蓝天诺氟沙星胶囊(诺氟沙星胶囊),13,0
2221,肺火,4,0
2222,羧甲司坦片,12,0
2223,肺心病,9,0
2224,江苏平光氯霉素片(氯霉素片),13,0
2225,海南制药厂蛇胆川贝液(蛇胆川贝液),13,0
2226,吉林吉春小儿解感片(小儿解感片),13,0
2227,中联大活络丸(大活络丸),13,0
2228,肌肉酸痛,4,0
2229,胸膜炎,9,0
2230,湖北康源麝香壮骨膏(麝香壮骨膏),13,0
2231,脱水,4,0
2232,鱼香油菜心,7,0
2233,牛奶蒸蛋,7,0
2234,广东南国羧甲司坦片(羧甲司坦片),13,0
2235,丹参益心胶囊,5,0
2236,江苏远恒聚甲酚磺醛阴道栓(聚甲酚磺醛阴道栓),13,0
2237,赤峰蒙欣利巴韦林含片(利巴韦林含片),13,0
2238,嗜睡,4,0
2239,赤小豆,6,0
2240,冬瓜草鱼汤,7,0
2241,达力新(头孢呋辛酯胶囊),13,0
2242,肺和胸膜触诊,3,0
2243,白酒,8,0
2244,尿道分泌粘液或...,4,0
2245,浙江一新利巴韦林胶囊(利巴韦林胶囊),13,0
2246,葱白粥,7,0
2247,黑豆,8,0
2248,心律失常,9,0
2249,广东逸舒羧甲司坦片(羧甲司坦片),13,0
2250,小米鹌鹑汤,7,0
2251,山西云鹏制药维生素B1片(维生素B1片),13,0
2252,甲钴胺胶囊,5,0
2253,清汤白菜卷,7,0
2254,康臣依托红霉素混悬液(依托红霉素混悬液),13,0
2255,番茄鸡蛋煎饼,7,0
2256,北京京丰制药集团阿奇霉素分(阿奇霉素分散片),13,0
2257,新华联达那唑胶囊(达那唑胶囊),13,0
2258,鸡蛋黄,8,0
2259,鼎泰麝香壮骨膏(麝香壮骨膏),13,0
2260,首乌延寿片,5,0
2261,华山药业甲钴胺胶囊(甲钴胺胶囊),13,0
2262,振东安特养血安神片(养血安神片),13,0
2263,山西云鹏制药苯妥英钠片(苯妥英钠片),13,0
2264,颈静脉回流试验,3,0
2265,首儿药厂牛磺酸颗粒(牛磺酸颗粒),13,0
2266,冬菇烧白菜,7,0
2267,怡神保(甲钴胺片),13,0
2268,纳差,4,0
2269,芪参胶囊,5,0
2270,磺胺类药物治疗为主,11,0
2271,四川迪康科技盐酸金刚烷胺糖(盐酸金刚烷胺糖浆),13,0
2272,蛤蜊,8,0
2273,安可清盐酸美他环素片(盐酸美他环素片),13,0
2274,白菜虾仁面汤,7,0
2275,斑丘疹,4,0
2276,魔芋豆腐,7,0
2277,胸水,4,0
2278,Reiter综合征,1,0
2279,信谊黄河苯妥英钠片(苯妥英钠片),13,0
2280,人白细胞抗原B27（HLA―B27）,3,0
2281,迪瑞制药利巴韦林含片(利巴韦林含片),13,0
2282,西安必康琥乙红霉素片(琥乙红霉素片),13,0
2283,小儿衣原体肺炎,1,0
2284,天津天药药业醋酸泼尼松片(醋酸泼尼松片),13,0
2285,考孚亭(左羟丙哌嗪分散片),13,0
2286,康威迪克(洛索洛芬钠胶囊),13,0
2287,新丰注射用头孢唑肟钠(注射用头孢唑肟钠),13,0
2288,苦参栓,5,0
2289,氨茶碱片,5,0
2290,儿科,10,0
2291,弛张热,4,0
2292,南昌济生利巴韦林片(利巴韦林片),13,0
2293,博瑞医药瑞德西韦(瑞德西韦),13,0
2294,凉拌番茄,7,0
2295,星斗药业苯妥英钠片(苯妥英钠片),13,0
2296,豆浆粥,7,0
2297,咸鸭蛋,8,0
2298,磷霉素钙甲氧苄啶胶囊,5,0
2299,咸鱼,8,0
2300,哈药总厂注射用磺苄西林钠(注射用磺苄西林钠),13,0
2301,赤小豆粥,7,0
2302,北大医药氯霉素片(氯霉素片),13,0
2303,体温测量,3,0
2304,嗅觉或味觉丧失,4,0
2305,病因治疗,11,0
2306,百合贝母煲猪肉,7,0
2307,银杏达莫注射液,5,0
2308,鸡蛋冰糖炖银耳,7,0
2309,湖北纽兰雪梨膏(雪梨膏),13,0
2310,番茄葡萄汁,7,0
2311,血清β2微球蛋白（β2-MG）,3,0
2312,百合炒芦笋,7,0
2313,脉搏,3,0
2314,气急,4,0
2315,石药欧意苯妥英钠片(苯妥英钠片),13,0
2316,羧甲淀粉钠溶液,5,0
2317,休克,9,0
2318,油豆腐,8,0
2319,CT检查,3,0
2320,达仁堂生血丸(生血丸),13,0
2321,芝麻蜂蜜粥,7,0
2322,间接胆红素,3,0
2323,武昌鱼,6,0
2324,七星山药业小儿肺热平胶囊(小儿肺热平胶囊),13,0
2325,阿胶补血膏,5,0
2326,酸奶银耳水果羹,7,0
2327,复方丹参滴丸,5,0
2328,粒细胞减少,4,0
2329,注射用头孢唑林钠,5,0
2330,阿昔洛韦胶囊,5,0
2331,内科,10,0
2332,西藏神水藏药十八味诃子丸(十八味诃子丸),13,0
2333,辽宁格林硬脂酸红霉素片(硬脂酸红霉素片),13,0
2334,江苏正大天晴洛匹那韦/利托那韦片(洛匹那韦/利托那韦片),13,0
2335,金银花苦瓜汤,7,0
2336,大动脉炎,9,0
2337,显锋科技阿莫西林胶囊(阿莫西林胶囊),13,0
2338,金扬沙妇炎灵栓(妇炎灵栓),13,0
2339,北京首儿阿奇霉素干混悬剂(阿奇霉素干混悬剂),13,0
2340,雪菜肉末粥,7,0
2341,东康药业诺氟沙星胶囊(诺氟沙星胶囊),13,0
2342,乙酰螺旋霉素片,5,0
2343,南瓜牛奶汁,7,0
2344,天津力生制药苯妥英钠片(苯妥英钠片),13,0
2345,周围血白细胞计数及分类检验,3,0
2346,头孢呋辛酯胶囊,5,0
2347,海神同洲螺内酯片(螺内酯片),13,0
2348,衣玉品,4,0
2349,运泰(头孢呋辛酯干混悬剂),13,0
2350,十全大补酒,5,0
2351,肺和胸膜叩诊,3,0
2352,蛋白尿,4,0
2353,远大医药醋酸可的松片(醋酸可的松片),13,0
2354,核桃,6,0
2355,油菜粥,7,0
2356,赛乐欣(阿奇霉素分散片),13,0
2357,广州诺金小儿咳喘灵颗粒(小儿咳喘灵颗粒),13,0
2358,利巴韦林分散片,12,0
2359,酸甜白菜,7,0
2360,牛奶花生粥,7,0
2361,复方炉甘石外用散,5,0
2362,多发性神经炎,9,0
2363,泰利必妥(氧氟沙星片),13,0
2364,胸痛伴胸闷、心悸,4,0
2365,广东华天宝龟鹿补肾口服液(龟鹿补肾口服液),13,0
2366,云门药业头孢氨苄甲氧苄啶片(头孢氨苄甲氧苄啶片),13,0
2367,败血症,4,0
2368,晶珠藏药蛇胆川贝液(蛇胆川贝液),13,0
2369,加替沙星片,5,0
2370,北京曙光药业红霉素肠溶片(红霉素肠溶片),13,0
2371,啰音,4,0
2372,猪肝粥,7,0
2373,复视,4,0
2374,利巴韦林胶囊,5,0
2375,吉林东方制药枸橼酸喷托维林(枸橼酸喷托维林片),13,0
2376,麦咪诺(硝呋太尔阴道片),13,0
2377,宜昌长江乳酸左氧氟沙星片(乳酸左氧氟沙星片),13,0
2378,正茂血宝胶囊(血宝胶囊),13,0
2379,肺和胸膜听诊,3,0
2380,菠萝双瓜,7,0
2381,洛匹那韦/利托那韦,5,0
2382,花生仁（炒）,6,0
2383,百益制药关节止痛膏(关节止痛膏),13,0
2384,菌尿,4,0
2385,手变短,4,0
2386,奥吉娜利巴韦林含片(利巴韦林含片),13,0
2387,广州白云山光华达那唑胶囊(达那唑胶囊),13,0
2388,赖氨酸维B12颗粒,12,0
2389,银耳粥,7,0
2390,广西梧州三鹤安胎丸(安胎丸),13,0
2391,鲁抗注射用头孢唑林钠(注射用头孢唑林钠),13,0
2392,腺病毒肺炎,1,0
2393,联邦安必仙氨苄西林胶囊(氨苄西林胶囊),13,0
2394,杭州民生达那唑胶囊(达那唑胶囊),13,0
2395,常乐制药利巴韦林片(利巴韦林片),13,0
2396,头孢克洛缓释胶囊,5,0
2397,惊厥,4,0
2398,尿含铁血红黄素,3,0
2399,赖氨酸维B12颗粒(赖氨酸维B12颗粒),13,0
2400,实际碳酸氢盐（AB）,3,0
2401,河北天成药业羧甲司坦片(羧甲司坦片),13,0
2402,免疫印迹技术,3,0
2403,红豆莲藕粥,7,0
2404,利巴韦林分散片,2,0
2405,小儿牛黄清肺片,5,0
2406,萝卜枸杞玉米粥,7,0
2407,活动后气促,4,0
2408,锦华药业氯霉素片(氯霉素片),13,0
2409,吉林利华制药阿莫西林胶囊(阿莫西林胶囊),13,0
2410,抗病毒口服液(中成药),13,0
2411,纽兰药业十全大补膏(十全大补膏),13,0
2412,丹东宏业氨肽素片(氨肽素片),13,0
2413,正清制药达那唑胶囊(达那唑胶囊),13,0
2414,青豌豆浆汤,7,0
2415,煎猪肝,7,0
2416,螺旋CT检查,3,0
2417,复仙安(注射用盐酸头孢替安),13,0
2418,手足徐动症,1,0
2419,奶油鱼肉,7,0
2420,广西灵峰药业蛇胆川贝液(蛇胆川贝液),13,0
2421,成都锦华诺氟沙星胶囊(诺氟沙星胶囊),13,0
2422,福邦药业克拉霉素胶囊(克拉霉素胶囊),13,0
2423,恒健诺氟沙星胶囊(诺氟沙星胶囊),13,0
2424,替勃龙片,5,0
2425,长治三宝氨肽素片(氨肽素片),13,0
2426,补肾斑龙片,12,0
2427,江苏亚邦强生阿昔洛韦乳膏(阿昔洛韦乳膏),13,0
2428,正清制药鲜竹沥(鲜竹沥),13,0
2429,类脂性肺炎,1,0
2430,甲泼尼龙片,12,0
2431,鲫鱼,6,0
2432,赖氨酸维B12颗粒,2,0
2433,薯蓣皂苷片,5,0
2434,上海延安药业诺氟沙星胶囊(诺氟沙星胶囊),13,0
2435,同仁堂养阴清肺丸(养阴清肺丸),13,0
2436,小儿咳嗽,4,0
2437,万寿宫甲硝唑阴道泡腾片(甲硝唑阴道泡腾片),13,0
2438,溶血性贫血,4,0
2439,妊娠合并急性肾盂肾炎,9,0
2440,莲子银耳炖雪梨,7,0
2441,白菜粥,7,0
2442,上睑下垂,4,0
2443,异型中性粒细胞,3,0
2444,辽源誉隆亚东盐酸金刚烷胺糖(盐酸金刚烷胺糖浆),13,0
2445,咸蛋蒸猪肉,7,0
2446,哮鸣音,4,0
2447,油菜叶拌豆丝,7,0
2448,香菇炒菜花,7,0
2449,咳嗽伴哮鸣音,4,0
2450,健民叶开泰国药依托红霉素颗(依托红霉素颗粒),13,0
