id,entity1,entity2,relation_id,note
8045,平面,中点,12,NULL
8046,相交线,中点,12,NULL
8047,相交线,垂线,12,NULL
8048,相交线,三角形,12,NULL
8049,中点,垂线,12,NULL
8050,射影,斜面,12,NULL
8051,射影,二面角,12,NULL
8052,射影,平面角,12,NULL
8053,射影,多边形,12,NULL
8054,射影,面积,12,NULL
8055,斜面,二面角,2,NULL
8056,斜面,平面角,2,NULL
8057,斜面,多边形,12,NULL
8058,斜面,平面,3,NULL
8059,斜面,面积,12,NULL
8060,二面角,多边形,12,NULL
8061,二面角,面积,12,NULL
8062,平面角,多边形,12,NULL
8063,平面角,平面,1,NULL
8064,平面角,面积,12,NULL
8065,平面,面积,12,NULL
8066,解析几何,平面,12,NULL
8067,解析几何,法向量,12,NULL
8068,解析几何,夹角,12,NULL
8069,解析几何,垂直,12,NULL
8070,平面,夹角,9,NULL
8071,法向量,坐标,12,NULL
8072,夹角,垂直,12,NULL
8073,平行公理,平行,1,NULL
8074,平行公理,直线,1,NULL
8075,平面,锐角,12,NULL
8076,平面,所成的角,9,NULL
8077,斜线,锐角,12,NULL
8078,斜线,所成的角,12,NULL
8079,射影,锐角,12,NULL
8080,射影,所成的角,12,NULL
8081,锐角,所成的角,12,NULL
8082,相交直线,平行,12,NULL
8083,相交,半平面,12,NULL
8084,平面角,垂直,12,NULL
8085,棱,垂直,12,NULL
8086,垂直,所成的角,12,NULL
8087,异面直线,直线,1,NULL
8088,异面直线,相交,12,NULL
8089,异面直线,平行,12,NULL
8090,异面直线,空间直线,3,NULL
8091,平面,空间直线,12,NULL
8092,直线,空间直线,4,NULL
8093,相交,空间直线,12,NULL
8094,平行,空间直线,12,NULL
8095,直线,锐角,12,NULL
8096,直线,等角定理,12,NULL
8097,锐角,异面直线,12,NULL
8098,锐角,等角定理,12,NULL
8099,直角,等角定理,12,NULL
8100,异面直线,等角定理,12,NULL
8101,所成的角,等角定理,2,NULL
8102,异面直线,公垂线,9,NULL
8103,异面直线,线段,12,NULL
8104,异面直线,长度,12,NULL
8105,异面直线,距离,9,NULL
8106,公垂线,线段,12,NULL
8107,公垂线,长度,9,NULL
8108,公垂线,距离,12,NULL
8109,判定定理,交线,12,NULL
8110,判定定理,交点,12,NULL
8111,判定定理,异面直线,8,NULL
8112,交线,交点,12,NULL
8113,交线,异面直线,12,NULL
8114,交点,异面直线,12,NULL
8115,异面直线,垂直,12,NULL
8116,垂直,公垂线,12,NULL
8117,相交,公垂线,12,NULL
8118,直线,公垂线,4,NULL
8119,异面直线,公垂线段,12,NULL
8120,公垂线,公垂线段,4,NULL
8121,线段,公垂线段,4,NULL
8122,公垂线段,长度,9,NULL
8123,公垂线段,距离,12,NULL
8124,共面,平面,1,NULL
8125,共面,几何,3,NULL
8126,共面,形状,12,NULL
8127,共面,三维空间,12,NULL
8128,平面,形状,12,NULL
8129,平面,三维空间,12,NULL
8130,几何,形状,12,NULL
8131,几何,三维空间,12,NULL
8132,形状,三维空间,12,NULL
8133,共面,平行直线,12,NULL
8134,几何,平行直线,4,NULL
8135,形状,平行直线,12,NULL
8136,三维空间,平行直线,12,NULL
8137,直线,待定系数法,12,NULL
8138,平面,待定系数法,12,NULL
8139,待定系数法,共面,12,NULL
8140,方程,共面,12,NULL
8141,直线,不共线,12,NULL
8142,平面,不共线,12,NULL
8143,直线,元素,12,NULL
8144,平面,元素,12,NULL
8145,共面,元素,12,NULL
8146,共面直线,直线,1,NULL
8147,共面直线,平行,1,NULL
8148,共面直线,相交,1,NULL
8149,共面向量,零向量,12,NULL
8150,共面向量,共面,1,NULL
8151,共面向量,平移,12,NULL
8152,平行,共面,12,NULL
8153,平面,零向量,12,NULL
8154,平面,平移,12,NULL
8155,零向量,共面,12,NULL
8156,零向量,平移,12,NULL
8157,共面,平移,12,NULL
8158,共面向量定理,数学,12,NULL
8159,共面向量定理,立体几何,3,NULL
8160,共面向量定理,向量,1,NULL
8161,共面向量定理,共面,1,NULL
8162,共面向量定理,垂直,12,NULL
8163,数学,立体几何,4,NULL
8164,数学,共面,12,NULL
8165,数学,垂直,12,NULL
8166,立体几何,向量,12,NULL
8167,立体几何,共面,12,NULL
8168,立体几何,垂直,12,NULL
8169,平面向量,平面,1,NULL
8170,平面向量,矢量,3,NULL
8171,平面向量,数量,12,NULL
8172,平面向量,标量,12,NULL
8173,平面,矢量,12,NULL
8174,平面,数量,12,NULL
8175,平面,标量,12,NULL
8176,矢量,数量,6,NULL
8177,矢量,标量,6,NULL
8178,数量,标量,5,NULL
8179,线段,有向线段,4,NULL
8180,相反向量,零向量,4,NULL
8181,线段,向量,4,NULL
8182,线段,数学,12,NULL
8183,有向线段,数学,12,NULL
8184,有向线段,平移,12,NULL
8185,数学,平移,12,NULL
8186,线段,向量,4,NULL
8187,线段,数学,12,NULL
8188,有向线段,数学,12,NULL
8189,有向线段,平移,12,NULL
8190,数学,平移,12,NULL
8191,直角,单位向量,12,NULL
8192,直角,基底,12,NULL
8193,直角,平面向量基本定理,12,NULL
8194,坐标,单位向量,12,NULL
8195,坐标,基底,12,NULL
8196,坐标,平面向量基本定理,12,NULL
8197,x轴,单位向量,12,NULL
8198,x轴,基底,12,NULL
8199,x轴,向量,12,NULL
8200,x轴,平面向量基本定理,12,NULL
8201,y轴,单位向量,12,NULL
8202,y轴,基底,12,NULL
8203,y轴,向量,12,NULL
8204,y轴,平面向量基本定理,12,NULL
8205,y轴,实数,12,NULL
8206,单位向量,基底,9,NULL
8207,单位向量,平面向量基本定理,12,NULL
8208,单位向量,实数,12,NULL
8209,基底,平面向量基本定理,2,NULL
8210,基底,实数,12,NULL
8211,x轴,平面向量,12,NULL
8212,y轴,平面向量,12,NULL
8213,向量,平面直角坐标系,12,NULL
8214,平面直角坐标系,平面向量,12,NULL
8215,向量,始点,4,NULL
8216,坐标,始点,12,NULL
8217,有向线段,始点,4,NULL
8218,向量,向量积,9,NULL
8219,向量,混合积,9,NULL
8220,数量,线性,12,NULL
8221,数量,加法,12,NULL
8222,数量,减法,12,NULL
8223,数量,数乘,12,NULL
8224,数量,数量积,12,NULL
8225,数量,向量积,12,NULL
8226,数量,混合积,12,NULL
8227,线性,加法,12,NULL
8228,线性,减法,12,NULL
8229,线性,数乘,12,NULL
8230,线性,数量积,8,NULL
8231,线性,向量积,12,NULL
8232,线性,混合积,12,NULL
8233,加法,数乘,12,NULL
8234,加法,数量积,12,NULL
8235,加法,向量积,12,NULL
8236,加法,混合积,12,NULL
8237,减法,数乘,12,NULL
8238,减法,数量积,12,NULL
8239,减法,向量积,12,NULL
8240,减法,混合积,12,NULL
8241,数乘,数量积,12,NULL
8242,数乘,向量积,12,NULL
8243,数乘,混合积,12,NULL
8244,数量积,向量积,12,NULL
8245,数量积,混合积,2,NULL
8246,向量积,混合积,2,NULL
8247,向量,邻边,12,NULL
8248,向量,平行四边形,12,NULL
8249,向量,对角线,12,NULL
8250,邻边,加法,12,NULL
8251,邻边,平行四边形法则,12,NULL
8252,平行四边形,加法,12,NULL
8253,平行四边形,平行四边形法则,2,NULL
8254,对角线,加法,12,NULL
8255,对角线,平行四边形法则,12,NULL
8256,加法,结合律,9,NULL
8257,交换律,结合律,12,NULL
8258,减法,实数,12,NULL
8259,三角形法则,实数,12,NULL
8260,三角形法则,数乘,12,NULL
8261,非零向量,夹角,12,NULL
8262,非零向量,数量积,12,NULL
8263,非零向量,内积,12,NULL
8264,夹角,数量积,12,NULL
8265,夹角,内积,12,NULL
8266,夹角,零向量,12,NULL
8267,数量积,内积,5,NULL
8268,数量积,零向量,12,NULL
8269,内积,零向量,12,NULL
8270,内积,向量,8,NULL
8271,数量积,几何,12,NULL
8272,数量积,长度,12,NULL
8273,数量积,乘积,1,NULL
8274,几何,长度,12,NULL
8275,几何,投影,4,NULL
8276,几何,乘积,12,NULL
8277,数量积,坐标,12,NULL
8278,坐标,乘积,12,NULL
8279,不共线,向量,8,NULL
8280,不共线,垂直于,12,NULL
8281,不共线,右手系,12,NULL
8282,不共线,共线,12,NULL
8283,向量,垂直于,12,NULL
8284,向量,右手系,1,NULL
8285,垂直于,右手系,12,NULL
8286,垂直于,共线,12,NULL
8287,右手系,共线,12,NULL
8288,共面向量,混合积,12,NULL
8289,共面向量,绝对值,12,NULL
8290,共面向量,棱,12,NULL
8291,共面向量,平行六面体,12,NULL
8292,共面向量,体积,12,NULL
8293,共面向量,右手系,1,NULL
8294,共面向量,正数,12,NULL
8295,共面向量,左手系,1,NULL
8296,共面向量,负数,12,NULL
8297,混合积,绝对值,12,NULL
8298,混合积,棱,12,NULL
8299,混合积,平行六面体,12,NULL
8300,混合积,体积,12,NULL
8301,混合积,右手系,1,NULL
8302,混合积,正数,12,NULL
8303,混合积,左手系,1,NULL
8304,混合积,负数,12,NULL
8305,绝对值,棱,12,NULL
8306,绝对值,平行六面体,12,NULL
8307,绝对值,体积,12,NULL
8308,绝对值,右手系,12,NULL
8309,绝对值,正数,12,NULL
8310,绝对值,左手系,12,NULL
8311,绝对值,负数,12,NULL
8312,棱,体积,12,NULL
8313,棱,右手系,12,NULL
8314,棱,正数,12,NULL
8315,棱,左手系,12,NULL
8316,棱,负数,12,NULL
8317,平行六面体,体积,9,NULL
8318,平行六面体,右手系,12,NULL
8319,平行六面体,正数,12,NULL
8320,平行六面体,左手系,12,NULL
8321,平行六面体,负数,12,NULL
8322,体积,右手系,12,NULL
8323,体积,正数,12,NULL
8324,体积,左手系,12,NULL
8325,体积,负数,12,NULL
8326,右手系,正数,12,NULL
8327,右手系,左手系,10,NULL
8328,右手系,负数,12,NULL
8329,正数,左手系,12,NULL
8330,左手系,负数,12,NULL
8331,三角形,共面,12,NULL
8332,共面,重心,12,NULL
8333,数量积,点积,5,NULL
8334,数量积,标量,12,NULL
8335,数量积,二元运算,12,NULL
8336,数量积,标准内积,3,NULL
8337,点积,实数,12,NULL
8338,点积,向量,1,NULL
8339,点积,标量,12,NULL
8340,点积,二元运算,12,NULL
8341,点积,标准内积,3,NULL
8342,实数,标量,12,NULL
8343,实数,二元运算,12,NULL
8344,实数,标准内积,12,NULL
8345,向量,二元运算,12,NULL
8346,向量,标准内积,2,NULL
8347,标量,二元运算,12,NULL
8348,标量,标准内积,12,NULL
8349,二元运算,标准内积,4,NULL
8350,点积,代数,3,NULL
8351,点积,几何,3,NULL
8352,点积,欧氏空间,12,NULL
8353,点积,笛卡尔坐标系,12,NULL
8354,点积,坐标,12,NULL
8355,点积,代数运算,3,NULL
8356,点积,长度,12,NULL
8357,代数,欧氏空间,12,NULL
8358,代数,笛卡尔坐标系,12,NULL
8359,代数,代数运算,4,NULL
8360,代数,长度,12,NULL
8361,几何,欧氏空间,4,NULL
8362,几何,笛卡尔坐标系,12,NULL
8363,几何,代数运算,12,NULL
8364,欧氏空间,笛卡尔坐标系,4,NULL
8365,欧氏空间,向量,4,NULL
8366,欧氏空间,坐标,12,NULL
8367,欧氏空间,代数运算,12,NULL
8368,欧氏空间,长度,12,NULL
8369,笛卡尔坐标系,向量,12,NULL
8370,笛卡尔坐标系,坐标,4,NULL
8371,笛卡尔坐标系,代数运算,12,NULL
8372,笛卡尔坐标系,长度,12,NULL
8373,向量,代数运算,12,NULL
8374,坐标,代数运算,12,NULL
8375,代数运算,长度,12,NULL
8376,向量,叉乘,9,NULL
8377,叉乘,向量积,5,NULL
8378,叉乘,垂直于,12,NULL
8379,叉乘,平面,12,NULL
8380,向量积,垂直于,12,NULL
8381,向量积,平面,12,NULL
8382,垂直于,平面,12,NULL
8383,基本初等函数,任意角,12,NULL
8384,弧度制,任意角,12,NULL
8385,自变量,任意角,12,NULL
8386,任意角,终边,4,NULL
8387,任意角,单位圆,12,NULL
8388,任意角,坐标,12,NULL
8389,任意角,因变量,12,NULL
8390,任意角,函数,12,NULL
8391,三角函数,三角形,1,NULL
8392,三角函数,周期,12,NULL
8393,圆,周期,12,NULL
8394,几何,周期,12,NULL
8395,数学分析,三角函数,4,NULL
8396,数学分析,无穷级数,4,NULL
8397,数学分析,微分方程,4,NULL
8398,数学分析,实数,12,NULL
8399,数学分析,复数,4,NULL
8400,三角函数,无穷级数,2,NULL
8401,三角函数,微分方程,2,NULL
8402,三角函数,实数,12,NULL
8403,三角函数,复数,12,NULL
8404,无穷级数,微分方程,12,NULL
8405,无穷级数,实数,12,NULL
8406,无穷级数,复数,12,NULL
8407,微分方程,实数,12,NULL
8408,微分方程,复数,12,NULL
8409,双曲函数,双曲正弦函数,4,NULL
8410,双曲函数,双曲余弦函数,4,NULL
8411,双曲函数,三角函数,12,NULL
8412,双曲函数,圆函数,12,NULL
8413,双曲函数,函数,3,NULL
8414,双曲正弦函数,双曲余弦函数,12,NULL
8415,双曲正弦函数,三角函数,12,NULL
8416,双曲正弦函数,圆函数,12,NULL
8417,双曲正弦函数,函数,3,NULL
8418,双曲余弦函数,三角函数,12,NULL
8419,双曲余弦函数,圆函数,12,NULL
8420,双曲余弦函数,函数,3,NULL
8421,直角三角形,邻边,12,NULL
8422,直角,邻边,12,NULL
8423,斜边,邻边,12,NULL
8424,周期函数,最小正周期,9,NULL
8425,周期函数,函数,3,NULL
8426,周期函数,周期,9,NULL
8427,周期函数,正弦,12,NULL
8428,周期函数,弦,12,NULL
8429,周期函数,正割,12,NULL
8430,周期函数,余割,12,NULL
8431,周期函数,圆,12,NULL
8432,周期函数,弧度,12,NULL
8433,周期函数,正切,12,NULL
8434,周期函数,余切,12,NULL
8435,周期函数,半圆,12,NULL
8436,最小正周期,函数,12,NULL
8437,最小正周期,周期,1,NULL
8438,最小正周期,正弦,12,NULL
8439,最小正周期,弦,12,NULL
8440,最小正周期,正割,12,NULL
8441,最小正周期,余割,12,NULL
8442,最小正周期,圆,12,NULL
8443,最小正周期,弧度,12,NULL
8444,最小正周期,正切,12,NULL
8445,最小正周期,余切,12,NULL
8446,最小正周期,半圆,12,NULL
8447,函数,周期,12,NULL
8448,函数,弦,12,NULL
8449,函数,正割,12,NULL
8450,函数,余割,12,NULL
8451,函数,弧度,12,NULL
8452,函数,余切,12,NULL
8453,函数,半圆,12,NULL
8454,周期,正弦,12,NULL
8455,周期,弦,12,NULL
8456,周期,正割,12,NULL
8457,周期,余割,12,NULL
8458,周期,弧度,12,NULL
8459,周期,正切,12,NULL
8460,周期,余切,12,NULL
8461,周期,半圆,12,NULL
8462,正弦,弧度,12,NULL
8463,正弦,半圆,12,NULL
8464,弦,正割,12,NULL
8465,弦,余割,12,NULL
8466,弦,弧度,9,NULL
8467,弦,余切,12,NULL
8468,弦,半圆,12,NULL
8469,正割,弧度,12,NULL
8470,正割,半圆,12,NULL
8471,余割,弧度,12,NULL
8472,余割,半圆,12,NULL
8473,弧度,正切,12,NULL
8474,弧度,余切,12,NULL
8475,弧度,半圆,12,NULL
8476,正切,半圆,12,NULL
8477,余切,半圆,12,NULL
8478,函数,正数,12,NULL
8479,周期,正数,12,NULL
8480,正数,最小正周期,4,NULL
8481,正弦函数,自变量,4,NULL
8482,正弦函数,函数值,12,NULL
8483,正弦函数,余弦函数,12,NULL
8484,正弦函数,最小正周期,9,NULL
8485,自变量,余弦函数,3,NULL
8486,自变量,最小正周期,12,NULL
8487,函数值,余弦函数,12,NULL
8488,函数值,最小正周期,12,NULL
8489,余弦函数,最小正周期,9,NULL
8490,恒等变换,定义法,12,NULL
8491,恒等变换,公式法,12,NULL
8492,恒等变换,图象法,12,NULL
8493,恒等变换,最小正周期,12,NULL
8494,定义法,公式法,12,NULL
8495,定义法,图象法,12,NULL
8496,定义法,最小正周期,2,NULL
8497,公式法,图象法,12,NULL
8498,公式法,最小正周期,2,NULL
8499,图象法,最小正周期,2,NULL
8500,常数,周期函数,12,NULL
8501,常数,周期,12,NULL
8502,定义域,周期函数,8,NULL
8503,定义域,周期,12,NULL
8504,函数,非零,12,NULL
8505,周期,非零,12,NULL
8506,非零,定义域,12,NULL
8507,非零,周期函数,12,NULL
8508,正弦函数,周期函数,3,NULL
8509,正弦函数,周期,9,NULL
8510,余弦函数,周期函数,3,NULL
8511,余弦函数,周期,9,NULL
8512,周期函数,实数,12,NULL
8513,最小正周期,实数,3,NULL
8514,周期,实数,12,NULL
8515,倍角公式,三角函数,8,NULL
8516,倍角公式,二倍角,1,NULL
8517,倍角公式,三角函数表,12,NULL
8518,倍角公式,算式,12,NULL
8519,三角函数,二倍角,12,NULL
8520,三角函数,三角函数表,2,NULL
8521,三角函数,算式,12,NULL
8522,二倍角,三角函数表,12,NULL
8523,二倍角,算式,12,NULL
8524,三角函数表,算式,12,NULL
8525,半角公式,正弦,12,NULL
8526,半角公式,余弦,12,NULL
8527,半角公式,正切,12,NULL
8528,半角公式,三角函数,8,NULL
8529,半角公式,半角,1,NULL
8530,正弦,半角,12,NULL
8531,余弦,半角,12,NULL
8532,正切,半角,12,NULL
8533,三角函数,半角,12,NULL
8534,代数,辅助角公式,4,NULL
8535,代数,频率,12,NULL
8536,代数,正弦型函数,12,NULL
8537,辅助角公式,频率,12,NULL
8538,辅助角公式,正弦型函数,1,NULL
8539,频率,正弦型函数,12,NULL
8540,逆命题,否命题,12,NULL
8541,逆命题,逆否命题,2,NULL
8542,否命题,逆否命题,2,NULL
8543,互为逆否命题,互逆命题,12,NULL
8544,互为逆否命题,互否命题,12,NULL
8545,互为逆否命题,逆命题,12,NULL
8546,互为逆否命题,否命题,12,NULL
8547,互逆命题,逆否命题,12,NULL
8548,互逆命题,否命题,12,NULL
8549,互否命题,逆否命题,12,NULL
8550,互否命题,逆命题,12,NULL
8551,标准差,离均差,1,NULL
8552,方差,离均差,1,NULL
8553,方差,平方,12,NULL
8554,方差,算术平均数,12,NULL
8555,方差,平方根,12,NULL
8556,离均差,平方,12,NULL
8557,离均差,算术平均数,12,NULL
8558,离均差,平方根,12,NULL
8559,离均差,算术平方根,12,NULL
8560,标准差,离散程度,2,NULL
8561,离散程度,平均数,12,NULL
8562,标准差,概率统计,3,NULL
8563,标准差,统计,1,NULL
8564,概率统计,统计,1,NULL
8565,标准差,精确度,11,NULL
8566,离散程度,精确度,12,NULL
8567,标准差,误差,11,NULL
8568,标准差,数理统计学,3,NULL
8569,标准差,距离,12,NULL
8570,数理统计学,距离,12,NULL
8571,数理统计学,离散程度,12,NULL
8572,距离,离散程度,12,NULL
8573,标准差,样本,1,NULL
8574,标准差,样本平均数,1,NULL
8575,标准差,平均值,12,NULL
8576,样本,离散程度,9,NULL
8577,样本,样本平均数,12,NULL
8578,样本,方差,2,NULL
8579,样本,平方,12,NULL
8580,离散程度,样本平均数,12,NULL
8581,离散程度,方差,1,NULL
8582,离散程度,平方,12,NULL
8583,离散程度,平均值,12,NULL
8584,样本平均数,方差,12,NULL
8585,样本平均数,平方,12,NULL
8586,样本平均数,平均值,12,NULL
8587,方差,平均值,12,NULL
8588,平方,平均值,12,NULL
8589,茎叶图,逆时针方向,12,NULL
8590,茎叶图,旋转,12,NULL
8591,茎叶图,直方图,11,NULL
8592,茎叶图,统计,1,NULL
8593,茎叶图,频率,12,NULL
8594,茎叶图,百分比,12,NULL
8595,逆时针方向,直方图,12,NULL
8596,逆时针方向,统计,12,NULL
8597,逆时针方向,频率,12,NULL
8598,逆时针方向,百分比,12,NULL
8599,旋转,直方图,12,NULL
8600,旋转,统计,12,NULL
8601,旋转,频率,12,NULL
8602,旋转,百分比,12,NULL
8603,直方图,统计,1,NULL
8604,直方图,频率,12,NULL
8605,直方图,百分比,12,NULL
8606,统计,百分比,12,NULL
8607,茎叶图,逆时针方向,12,NULL
8608,频率,百分比,12,NULL
8609,茎叶图,旋转,12,NULL
8610,茎叶图,直方图,11,NULL
8611,茎叶图,统计,1,NULL
8612,茎叶图,频率,12,NULL
8613,茎叶图,百分比,12,NULL
8614,逆时针方向,直方图,12,NULL
8615,逆时针方向,统计,12,NULL
8616,逆时针方向,频率,12,NULL
8617,逆时针方向,百分比,12,NULL
8618,旋转,直方图,12,NULL
8619,旋转,统计,12,NULL
8620,旋转,频率,12,NULL
8621,旋转,百分比,12,NULL
8622,直方图,统计,1,NULL
8623,直方图,频率,12,NULL
8624,直方图,百分比,12,NULL
8625,统计,百分比,12,NULL
8626,频率,百分比,12,NULL
8627,茎叶图,个位,12,NULL
8628,频率直方图,频率分布直方图,5,NULL
8629,频率直方图,统计学,3,NULL
8630,频率直方图,频率分布,1,NULL
8631,频率分布直方图,统计学,3,NULL
8632,频率分布直方图,频率分布,1,NULL
8633,统计学,频率分布,4,NULL
8634,直角坐标系,随机变量,12,NULL
8635,直角坐标系,区间,12,NULL
8636,直角坐标系,组距,12,NULL
8637,直角坐标系,矩形,12,NULL
8638,直角坐标系,频率,12,NULL
8639,直角坐标系,频率直方图,2,NULL
8640,横轴,随机变量,12,NULL
8641,横轴,区间,12,NULL
8642,横轴,频率,12,NULL
8643,横轴,频率直方图,12,NULL
8644,随机变量,组距,12,NULL
8645,随机变量,矩形,12,NULL
8646,随机变量,纵轴,12,NULL
8647,随机变量,频率,12,NULL
8648,随机变量,频率直方图,9,NULL
8649,区间,组距,9,NULL
8650,区间,矩形,12,NULL
8651,区间,纵轴,12,NULL
8652,区间,频率,12,NULL
8653,区间,频率直方图,12,NULL
8654,组距,纵轴,12,NULL
8655,组距,频率,12,NULL
8656,组距,频率直方图,8,NULL
8657,矩形,纵轴,12,NULL
8658,矩形,频率,12,NULL
8659,矩形,频率直方图,12,NULL
8660,纵轴,频率,12,NULL
8661,纵轴,频率直方图,12,NULL
8662,频率,频率直方图,2,NULL
8663,统计,统计图,2,NULL
8664,统计,折线统计图,2,NULL
8665,数量,统计图,12,NULL
8666,数量,折线统计图,12,NULL
8667,统计图,折线统计图,4,NULL
8668,折线统计图,统计数据,1,NULL
8669,折线统计图,曲线统计图,5,NULL
8670,统计数据,曲线统计图,2,NULL
8671,解析几何,实数,12,NULL
8672,平面,二元一次方程,12,NULL
8673,解析几何,平面直角坐标系,1,NULL
8674,解析几何,二元一次方程,12,NULL
8675,平面直角坐标系,二元一次方程,12,NULL
8676,夹角,倾斜角,12,NULL
8677,夹角,斜率,12,NULL
8678,倾斜角,平面,12,NULL
8679,正切,平面,12,NULL
8680,平面,截距,12,NULL
8681,斜率,交线,12,NULL
8682,截距,相交,12,NULL
8683,截距,交线,12,NULL
8684,直线,无穷,12,NULL
8685,二元一次方程,无穷,12,NULL
8686,二元一次方程,相交,12,NULL
8687,联立方程,无穷,12,NULL
8688,联立方程,相交,12,NULL
8689,无解,无穷,12,NULL
8690,平行,无穷,12,NULL
8691,无穷,相交,12,NULL
8692,夹角,平行,12,NULL
8693,夹角,互相垂直,12,NULL
8694,夹角,交角,12,NULL
8695,倾斜角,平行,12,NULL
8696,倾斜角,互相垂直,12,NULL
8697,倾斜角,交角,3,NULL
8698,正切,平行,12,NULL
8699,正切,互相垂直,12,NULL
8700,正切,交角,12,NULL
8701,斜率,交角,12,NULL
8702,平行,交角,12,NULL
8703,空间直角坐标系,平面,1,NULL
8704,空间直角坐标系,三元一次方程,12,NULL
8705,空间直角坐标系,相交,12,NULL
8706,空间直角坐标系,直线,12,NULL
8707,空间直角坐标系,方程,12,NULL
8708,三元一次方程,相交,12,NULL
8709,线段,垂线段,4,NULL
8710,圆,参数,12,NULL
8711,标准方程,参数,4,NULL
8712,参数,圆心,12,NULL
8713,参数,坐标,12,NULL
8714,参数,半径,12,NULL
8715,圆系方程,方程,3,NULL
8716,圆系方程,解析几何,3,NULL
8717,圆系方程,圆,1,NULL
8718,圆系方程,圆系,1,NULL
8719,圆系方程,半径,12,NULL
8720,圆系方程,直线,12,NULL
8721,圆系方程,距离,12,NULL
8722,方程,圆系,12,NULL
8723,解析几何,圆,4,NULL
8724,解析几何,圆系,12,NULL
8725,解析几何,半径,12,NULL
8726,解析几何,距离,12,NULL
8727,圆,圆系,12,NULL
8728,圆系,半径,12,NULL
8729,圆系,直线,12,NULL
8730,圆系,距离,12,NULL
8731,方程,参变数,12,NULL
8732,方程,同心圆,12,NULL
8733,圆心,参变数,12,NULL
8734,圆心,同心圆,2,NULL
8735,圆心,圆系方程,12,NULL
8736,圆心,平行,12,NULL
8737,圆心,x轴,12,NULL
8738,圆心,y轴,12,NULL
8739,参变数,同心圆,12,NULL
8740,参变数,圆系方程,12,NULL
8741,参变数,半径,12,NULL
8742,参变数,直线,12,NULL
8743,参变数,平行,12,NULL
8744,参变数,x轴,12,NULL
8745,参变数,y轴,12,NULL
8746,同心圆,圆系方程,12,NULL
8747,同心圆,半径,12,NULL
8748,同心圆,直线,12,NULL
8749,同心圆,平行,12,NULL
8750,同心圆,x轴,12,NULL
8751,同心圆,y轴,12,NULL
8752,圆系方程,平行,12,NULL
8753,圆系方程,x轴,12,NULL
8754,圆系方程,y轴,12,NULL
8755,半径,x轴,12,NULL
8756,半径,y轴,12,NULL
8757,直线,根轴,12,NULL
8758,直线,圆形,12,NULL
8759,直线,共轴圆系,12,NULL
8760,圆,根轴,9,NULL
8761,圆,共轴圆系,2,NULL
8762,根轴,圆形,12,NULL
8763,根轴,圆系,12,NULL
8764,根轴,共轴圆系,8,NULL
8765,圆形,圆系,12,NULL
8766,圆形,共轴圆系,12,NULL
8767,圆系,共轴圆系,4,NULL
8768,正弦定理,平面,12,NULL
8769,正弦定理,正弦,1,NULL
8770,正弦定理,外接圆,1,NULL
8771,正弦定理,直径,12,NULL
8772,正弦定理,外接圆半径,1,NULL
8773,平面,正弦,12,NULL
8774,平面,外接圆,12,NULL
8775,平面,直径,12,NULL
8776,平面,外接圆半径,12,NULL
8777,三角形,正弦,12,NULL
8778,三角形,直径,12,NULL
8779,正弦,外接圆,12,NULL
8780,正弦,直径,12,NULL
8781,正弦,外接圆半径,12,NULL
8782,外接圆,直径,9,NULL
8783,外接圆,外接圆半径,9,NULL
8784,直径,外接圆半径,12,NULL
8785,正弦定理,关系式,12,NULL
8786,正弦定理,正弦函数,1,NULL
8787,正弦定理,区间,12,NULL
8788,正弦定理,单调性,12,NULL
8789,正弦定理,数量关系,12,NULL
8790,三角形,关系式,12,NULL
8791,三角形,正弦函数,2,NULL
8792,三角形,区间,12,NULL
8793,三角形,单调性,12,NULL
8794,正弦,关系式,12,NULL
8795,正弦,正弦函数,2,NULL
8796,正弦,区间,12,NULL
8797,正弦,单调性,12,NULL
8798,正弦,数量关系,12,NULL
8799,关系式,正弦函数,12,NULL
8800,关系式,区间,12,NULL
8801,关系式,单调性,12,NULL
8802,关系式,数量关系,12,NULL
8803,正弦函数,区间,12,NULL
8804,正弦函数,单调性,9,NULL
8805,正弦函数,数量关系,12,NULL
8806,区间,数量关系,12,NULL
8807,单调性,数量关系,12,NULL
8808,三角形,元素,12,NULL
8809,元素,正弦定理,12,NULL
8810,二项式定理,整数,12,NULL
8811,二项式定理,幂,1,NULL
8812,二项式定理,恒等式,3,NULL
8813,二项式定理,实数,12,NULL
8814,整数,幂,12,NULL
8815,整数,恒等式,12,NULL
8816,幂,恒等式,12,NULL
8817,恒等式,实数,12,NULL
8818,正余弦定理,正弦定理,4,NULL
8819,正余弦定理,余弦定理,4,NULL
8820,导数,导函数,5,NULL
8821,导数,商,12,NULL
8822,导数,积分,11,NULL
8823,导函数,商,12,NULL
8824,导函数,积分,11,NULL
8825,商,积分,12,NULL
8826,函数,开区间,12,NULL
8827,函数,可导,12,NULL
8828,函数,导函数,12,NULL
8829,开区间,可导,2,NULL
8830,开区间,导数,12,NULL
8831,开区间,导函数,12,NULL
8832,可导,区间,12,NULL
8833,可导,导数,1,NULL
8834,可导,导函数,1,NULL
8835,区间,导函数,12,NULL
8836,复合函数,导数,9,NULL
8837,复合函数,中间变量,12,NULL
8838,复合函数,乘以,12,NULL
8839,复合函数,链式法则,12,NULL
8840,自变量,导数,2,NULL
8841,自变量,中间变量,12,NULL
8842,自变量,乘以,12,NULL
